1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.07291937116698353,0.08542467640564505,0.05742111297703422,-0.070671669578394,-0.09425849516966701,-0.04779069460269097,-0.11573533964368095,-0.1320644186529438,0.11502836723770715,-0.11753598857769924,0.1855733095280892,-0.007822153535547905,-0.17058334585312193,-0.13278667028762597,0.013652804414782903,0.15749272466760822,-0.15154381346913565,-0.16913240646893998,-0.04601202649682497,0.008677933422799131,0.07720844497063518,0.04429541708720205,0.002706823828300478,0.007091445028287383,-0.10491136962597349,-0.36969898285064023,-0.08191407597170466,-0.04863926612533036,0.07159393415909952,-0.025365708896527644,-0.0783974671719876,0.013538143143343196,-0.20982986451250263,-0.06935034059317766,0.03776564371599033,0.10688817158209539,-0.03731326595674046,-0.04350593460278701,0.1639675263282472,0.009480904074863785,-0.28638694877118137,0.05986001062314067,0.012553553636787475,0.21102068210597588,0.21049523327202924,0.026312021785869007,0.05703542526580591,-0.12005891782783829,0.10918332333058382,-0.13960805383667482,0.0426684439478986,0.17308691104428958,0.07118222061379821,0.07886925164972787,0.007880664063798906,-0.13084060336108758,0.033857922910391226,0.09103760288088722,-0.13017123258483093,0.03616599663803601,0.10714135912403597,-0.10453927246606455,-0.014390509175878446,-0.05129001146198901,0.18781358293727435,0.003319608784729895,-0.11900829497428067,-0.223750064067081,0.057075524158709874,-0.14203014356636368,-0.10056549798598331,0.08386548964586933,-0.15226757902223453,-0.14932509162257204,-0.33122222850808,0.0184011339679756,0.3572370307107942,0.10172366700341216,-0.21969072626227826,0.0728205291109275,-0.03737653292039723,-0.011699853407268503,0.1484247986062438,0.16069870250942433,0.02991279883854157,0.055839082621763236,-0.09068483331825881,0.008913305893012908,0.22430091107313613,-0.05007299906120891,-0.03355833126512249,0.21770466363008042,-0.009401005124096322,0.13677272411574304,0.01087716227578642,0.08671042576959703,-0.07224317495010596,0.037209361272377776,-0.07926120220032414,-0.020957242804620645,0.10717089632443622,-0.010743766161819211,0.014572460531974129,0.12763886931723198,-0.11838449669622741,0.2005016280222783,-0.013479503316689382,0.11300246542797679,0.03994151954827583,-3.769222865359182e-05,-0.07390533684365518,-0.0710274990219458,0.10945605077838476,-0.19272953364173923,0.25030692475559435,0.2122563193593405,0.05316575323190309,0.08046990745099245,0.15789613140895303,0.0390136612875931,-0.015272349712595475,-0.004438714058327992,-0.21956751159334606,-0.045914057526836353,0.05838229925890939,-0.029196877114936313,0.1123226010693913,0.026089135029938367
